Branch_ID,Dealer_ID,Model_ID,Revenue,Units_Sold,Date_ID,Date,Month,Branch Name,Dealer Name ,Country_ID,Product_Name,Country_Name
BR1206,DLR0091,Bui-M31,319035,3,,,,Bond Motors,,,,
BR1266,DLR0092,Cad-M32,17715573,3,,,,Borgward (including Goliath and Lloyd) Motors,,,,
BR1326,DLR0094,Cad-M34,19753406,2,,,,Bristol Motors,,,,
BR1386,DLR0095,Cad-M35,3814214,1,,,,British Leyland Motors,,,,
BR1446,DLR0096,Cad-M36,9656742,1,,,,Austin-Healey Motors,,,,
BR1506,DLR0097,Cad-M37,11823756,3,,,,"Austin, Rover Motors",,,,
BR1566,DLR0098,Cad-M38,1107889,1,,,,Bugatti Motors,,,,
BR1626,DLR0099,Cad-M39,554686,2,,,,Buick Motors,,,,
BR1686,DLR0100,Che-M40,7974634,2,,,,Bytom Motors,,,,
BR1746,DLR0101,Che-M41,5710352,1,,,,Cadillac Motors,,,,
BR1806,DLR0102,Che-M42,3453486,3,,,,Caterham Motors,,,,
BR1866,DLR0104,Che-M44,6961332,3,,,,Checker Motors,,,,
BR1926,DLR0105,Che-M45,4942804,2,,,,Chevrolet Motors,,,,
BR1986,DLR0107,Che-M47,7556174,2,,,,Chevrolet India Motors,,,,
BR2046,DLR0108,Che-M48,12594525,3,,,,Chrysler Motors,,,,
BR2106,DLR0109,Che-M49,8888376,3,,,,Chrysler Europe Motors,,,,
BR2166,DLR0110,Che-M50,11484212,2,,,,Citroën Motors,,,,
BR2226,DLR0111,Che-M51,15149418,2,,,,Cizeta-Moroder Motors,,,,
BR2286,DLR0112,GMC-M52,8773934,2,,,,Dacia Motors,,,,
BR2346,DLR0113,GMC-M53,7221195,1,,,,"Daewoo, Saehan, Chevrolet Korea Motors",,,,
BR2406,DLR0114,GMC-M54,6329743,1,,,,DAF Motors,,,,
BR2466,DLR0115,GMC-M55,1156044,1,,,,Daihatsu Motors,,,,
BR2526,DLR0116,GMC-M56,7530236,1,,,,Daimler Motors,,,,
BR2586,DLR0117,GMC-M57,15644564,2,,,,Datsun Motors,,,,
BR2646,DLR0118,GMC-M58,11048511,3,,,,Delahaye Motors,,,,
BR2706,DLR0121,Acu-M61,9777657,1,,,,DeLorean Motors,,,,
BR2766,DLR0122,Acu-M62,13804728,2,,,,DeSoto Motors,,,,
BR2826,DLR0123,Acu-M63,1781776,1,,,,De Tomaso Motors,,,,
BR2886,DLR0124,Hon-M64,4315629,3,,,,Dodge Motors,,,,
BR2946,DLR0125,Hon-M65,24556629,3,,,,Donkervoort Motors,,,,
BR3006,DLR0126,Hon-M66,8981081,1,,,,Edsel Motors,,,,
BR3066,DLR0127,Hon-M67,9819030,2,,,,e.GO Mobile Motors,,,,
BR3126,DLR0128,Hon-M68,7321228,1,,,,Eicher Polaris Motors,,,,
BR3186,DLR0129,Hon-M69,17369466,2,,,,Elva Motors,,,,
BR3246,DLR0130,Hon-M70,8355774,3,,,,Facel Vega Motors,,,,
BR3306,DLR0131,Hon-M71,8074050,2,,,,Ferrari Motors,,,,
BR3366,DLR0132,Hyu-M72,11630901,3,,,,Fiat Motors,,,,
BR3426,DLR0133,Hyu-M73,8736224,1,,,,Fiat do Brasil Motors,,,,
BR3486,DLR0134,Hyu-M74,5305198,2,,,,Fiat India Motors,,,,
BR3546,DLR0135,Hyu-M75,4583883,3,,,,"Fisker, Karma Motors",,,,
BR3606,DLR0137,Kia-M77,18863226,3,,,,Ford America Motors,,,,
BR3666,DLR0138,Kia-M78,11722286,2,,,,Ford Australia Motors,,,,
BR3726,DLR0139,Inf-M79,8885904,3,,,,Ford do Brasil Motors,,,,
BR3786,DLR0140,Nis-M80,5608551,3,,,,Ford Europe Motors,,,,
BR3846,DLR0141,Nis-M81,2279715,3,,,,Ford India Motors,,,,
BR3906,DLR0143,Nis-M83,13220313,3,,,,Freightliner Motors,,,,
BR3966,DLR0144,Nis-M84,19669918,2,,,,FSO Motors,,,,
BR4026,DLR0146,Nis-M86,4681233,1,,,,GAZ Motors,,,,
BR4086,DLR0147,Nis-M87,2827664,2,,,,Geo Motors,,,,
BR4146,DLR0148,Nis-M88,8383410,1,,,,Gilbern Motors,,,,
BR4206,DLR0149,Nis-M89,10046163,3,,,,Ginetta Motors,,,,
BR4266,DLR0150,Riv-M90,7783188,2,,,,Glas Motors,,,,
BR4326,DLR0154,Sub-M94,8615017,1,,,,GMC Motors,,,,
BR4386,DLR0155,Sub-M95,8648235,3,,,,GTA Spano Motors,,,,
BR4446,DLR0157,Tes-M97,7398132,2,,,,Gumpert Motors,,,,
BR4506,DLR0158,Tes-M98,18183694,2,,,,Healey Motors,,,,
BR4566,DLR0159,Lex-M99,14293562,2,,,,Heinkel Motors,,,,
BR4626,DLR0160,Toy-M100,19030767,3,,,,Hennessey Motors,,,,
BR4686,DLR0161,Toy-M101,2102115,1,,,,Hillman Motors,,,,
BR4746,DLR0164,Toy-M104,3153932,2,,,,Hindustan Motors,,,,
BR4806,DLR0165,Toy-M105,13772301,3,,,,Holden Motors,,,,
BR4866,DLR0166,Toy-M106,12776376,2,,,,Honda Motors,,,,
BR4926,DLR0168,Vol-M108,25448304,3,,,,Honda India Motors,,,,
BR4986,DLR0169,Vol-M109,5443287,1,,,,Hudson Motors,,,,
BR5046,DLR0171,Agr-M111,2318050,2,,,,Humber Motors,,,,
BR5106,DLR0173,Agr-M113,6787214,2,,,,Hummer Motors,,,,
BR5166,DLR0174,Che-M114,27731796,3,,,,Hyundai Motors,,,,
BR5226,DLR0176,Cit-M116,22175907,3,,,,"IFA (including Trabant, Wartburg, Barkas) Motors",,,,
BR5286,DLR0177,Fia-M117,19232882,2,,,,Infiniti Motors,,,,
BR5346,DLR0180,Hon-M120,23014824,3,,,,Innocenti Motors,,,,
BR5406,DLR0181,Mer-M121,944356,1,,,,Invicta Motors,,,,
BR5466,DLR0184,Peu-M124,19427550,2,,,,Isdera Motors,,,,
BR5526,DLR0185,Peu-M125,27378201,3,,,,Iso Motors,,,,
BR5586,DLR0186,Peu-M126,5076554,1,,,,Isotta Fraschini Motors,,,,
BR5646,DLR0187,Ren-M127,4101380,2,,,,Isuzu Motors,,,,
BR5706,DLR0188,Ren-M128,19488884,2,,,,Iveco Motors,,,,
BR5766,DLR0191,Ren-M131,5794861,1,,,,Jaguar Motors,,,,
BR5826,DLR0193,Toy-M133,6890318,1,,,,Jeep Motors,,,,
BR5886,DLR0194,Toy-M134,27673701,3,,,,Jensen Motors,,,,
BR5946,DLR0195,Vol-M135,16596822,3,,,,JPX Motors,,,,
BR6006,DLR0196,Vol-M136,6279243,1,,,,Kia Motors,,,,
BR6066,DLR0197,Mar-M137,9190134,3,,,,Koenigsegg Motors,,,,
BR6126,DLR0198,Mar-M138,1524042,1,,,,KTM Motors,,,,
BR6186,DLR0199,Mar-M139,6408126,1,,,,Lada Motors,,,,
BR6246,DLR0200,Mar-M140,3565182,1,,,,Lamborghini Motors,,,,
BR6306,DLR0201,Mar-M141,9963706,2,,,,Lancia Motors,,,,
BR6366,DLR0202,Mar-M142,4209675,1,,,,Land Rover Motors,,,,
BR6426,DLR0204,Mar-M144,6336897,3,,,,Lexus Motors,,,,
BR6486,DLR0205,Mar-M145,6772522,1,,,,Ligier Motors,,,,
BR6546,DLR0207,Mar-M147,230774,2,,,,Lincoln Motors,,,,
BR6606,DLR0209,Mar-M149,22987824,3,,,,Lotus Motors,,,,
BR6666,DLR0210,Mar-M150,14358195,3,,,,LTI Motors,,,,
BR6726,DLR0211,Mar-M151,4394077,1,,,,LuAZ Motors,,,,
BR6786,DLR0213,Hyu-M153,11212185,3,,,,Lynx Motors,,,,
BR6846,DLR0214,Hyu-M154,5808485,1,,,,Mahindra Motors,,,,
BR6906,DLR0215,Hyu-M155,9184004,2,,,,Marcos Motors,,,,
BR6966,DLR0216,Hyu-M156,13917510,2,,,,Marlin Motors,,,,
BR7026,DLR0217,Hyu-M157,19615128,3,,,,Maruti Motors,,,,
BR7086,DLR0218,Hyu-M158,12742176,3,,,,Maserati Motors,,,,
BR7146,DLR0219,Hyu-M159,9618034,1,,,,Mastretta Motors,,,,
BR7206,DLR0220,Hyu-M160,11531190,3,,,,"Matra (including Deutsch-Bonnet, René Bonnet) Motors",,,,
BR7266,DLR0221,Hyu-M161,9244356,2,,,,Mazda Motors,,,,
BR7326,DLR0223,Hyu-M163,16851660,3,,,,Mazzanti Motors,,,,
BR7386,DLR0224,Hyu-M164,9416402,2,,,,McLaren Motors,,,,
BR7446,DLR0225,Mah-M165,14235956,2,,,,Mercedes-Benz (including Maybach) Motors,,,,
BR7506,DLR0226,Mah-M166,26598294,3,,,,Mercury Motors,,,,
BR7566,DLR0227,Mah-M167,1392885,3,,,,Merkur Motors,,,,
BR7626,DLR0228,Mah-M168,8300430,1,,,,Messerschmitt Motors,,,,
BR7686,DLR0230,Mah-M170,8682432,1,,,,Mia Motors,,,,
BR7746,DLR0232,Mah-M172,9541932,3,,,,Micro Motors,,,,
BR7806,DLR0233,Mah-M173,1464319,1,,,,Mini Motors,,,,
BR7866,DLR0234,Mah-M174,14341460,2,,,,Mitsubishi Motors,,,,
BR7926,DLR0235,Mah-M175,8873398,2,,,,Monica Motors,,,,
BR7986,DLR0236,Mah-M176,8412846,1,,,,Monteverdi Motors,,,,
BR8046,DLR0237,Mah-M177,12375153,3,,,,Morgan Motors,,,,
BR8106,DLR0238,Mah-M178,798600,1,,,,Moskwitch Motors,,,,
BR8166,DLR0239,Tat-M179,773370,2,,,,Nash Motors,,,,
BR8226,DLR0240,Tat-M180,5880062,2,,,,Naza Motors,,,,
BR8286,DLR0241,Tat-M181,9838939,1,,,,Nissan Motors,,,,
BR8346,DLR0242,Tat-M182,5429292,1,,,,Nissan India Motors,,,,
BR8406,DLR0243,Tat-M183,16911087,3,,,,Noble Motors,,,,
BR8466,DLR0244,Tat-M184,7550560,1,,,,NSU Motors,,,,
BR8526,DLR0245,Tat-M185,16935201,3,,,,Oldsmobile Motors,,,,
BR8586,DLR0246,Tat-M186,16800074,2,,,,Oltcit Motors,,,,
BR8646,DLR0247,Tat-M187,18205968,2,,,,Opel Motors,,,,
BR8706,DLR0248,Tat-M188,1115865,3,,,,Packard Motors,,,,
BR8766,DLR0249,Tat-M189,10382696,2,,,,Pagani Motors,,,,
BR8826,DLR0250,Tat-M190,19307094,2,,,,Panhard Motors,,,,
BR8886,DLR0251,Tat-M191,9139185,1,,,,Panoz Motors,,,,
BR8946,DLR0252,Tat-M192,1910037,3,,,,Panther Motors,,,,
BR9006,DLR0253,Tat-M193,8419928,1,,,,Peel Motors,,,,
BR9066,DLR0254,Tat-M194,5687952,3,,,,Perodua Motors,,,,
BR9126,DLR0256,Toy-M196,16395304,2,,,,Peugeot Motors,,,,
BR9186,DLR0257,Toy-M197,2414785,1,,,,PGO Motors,,,,
BR9246,DLR0259,Toy-M199,6984864,2,,,,Piaggio Motors,,,,
BR9306,DLR0260,Toy-M200,9647960,1,,,,Plymouth Motors,,,,
BR9366,DLR0261,Toy-M201,2319903,1,,,,Polestar Motors,,,,
BR9426,DLR0262,Toy-M202,6633454,1,,,,"Pontiac, Asüna Motors",,,,
BR9486,DLR0263,Toy-M203,736620,2,,,,Porsche Motors,,,,
BR9546,DLR0265,Toy-M205,19976336,2,,,,Premier Motors,,,,
BR9606,DLR0266,Toy-M206,7415464,1,,,,Proton Motors,,,,
BR9666,DLR0267,Ren-M207,2679588,3,,,,Puma Motors,,,,
BR9726,DLR0001,Ren-M208,7905878,1,,,,Ranger Motors,,,,
BR9786,DLR0002,Ren-M209,9731832,2,,,,Reliant Motors,,,,
BR9846,DLR0003,Ren-M210,15259797,3,,,,Renault Motors,,,,
BR9906,DLR0004,Ren-M211,8532678,2,,,,Rivian Motors,,,,
BR9966,DLR0005,Kia-M212,19710144,2,,,,Rolls-Royce Motors,,,,
BR10026,DLR0009,Hon-M216,6450877,1,,,,Saab Motors,,,,
BR10086,DLR0010,Hon-M217,10324128,2,,,,SAIC Motor Motors,,,,
BR10146,DLR0012,Hon-M219,17408562,2,,,,Saleen Motors,,,,
BR10206,DLR0013,Hon-M220,4380506,1,,,,Samsung Motors,,,,
BR10266,DLR0016,For-M223,7008640,1,,,,San Motors,,,,
BR10326,DLR0017,For-M224,11398706,2,,,,Santa Matilde Motors,,,,
BR10386,DLR0018,For-M225,18586362,2,,,,Santana Motors,,,,
BR10446,DLR0019,For-M226,2519270,2,,,,Saturn Motors,,,,
BR10506,DLR0020,Aud-M227,24839778,3,,,,Scion Motors,,,,
BR10566,DLR0021,Aud-M228,16979252,2,,,,Seat Motors,,,,
BR10626,DLR0022,Aud-M229,3506007,1,,,,Shelby SuperCars Motors,,,,
BR10686,DLR0023,Aud-M230,4374748,1,,,,Simca Motors,,,,
BR10746,DLR0024,Aud-M231,9519982,1,,,,Simca do Brasil Motors,,,,
BR10806,DLR0026,Aud-M233,1106300,2,,,,Singer Motors,,,,
BR10866,DLR0027,Aud-M234,8297402,1,,,,Skoda Motors,,,,
BR10926,DLR0028,Aud-M235,26759610,3,,,,Smart Motors,,,,
BR10986,DLR0029,Aud-M236,7263872,2,,,,Spyker Motors,,,,
BR11046,DLR0031,Aud-M238,8014856,2,,,,SsangYong Motors,,,,
BR11106,DLR0032,Aud-M239,6479302,2,,,,Standard-Triumph Motors,,,,
BR11166,DLR0033,Aud-M240,25750338,3,,,,Studebaker Motors,,,,
BR11226,DLR0036,BMW-M243,10055328,3,,,,Subaru Motors,,,,
BR11286,DLR0037,BMW-M244,12209884,2,,,,Sunbeam Motors,,,,
BR11346,DLR0038,BMW-M245,2603689,1,,,,Suzuki Motors,,,,
BR11406,DLR0039,BMW-M246,6966456,2,,,,Tata Motors,,,,
BR11466,DLR0040,BMW-M247,3862100,1,,,,Tatra Motors,,,,
BR11526,DLR0041,BMW-M248,19749408,2,,,,Tazzari Motors,,,,
BR11586,DLR0043,BMW-M250,24097389,3,,,,Tesla Motors,,,,
BR11646,DLR0044,MG-M251,26285466,3,,,,Tornado Motors,,,,
BR11706,DLR0046,Jee-M253,21108186,3,,,,Toyota Motors,,,,
BR11766,DLR0047,Jee-M254,8652921,3,,,,Toyota India Motors,,,,
BR11826,DLR0048,Vol-M255,27904578,3,,,,Turner Motors,,,,
BR11886,DLR0049,Vol-M256,12101712,3,,,,TVR Motors,,,,
BR11946,DLR0051,Vol-M258,4800009,1,,,,UAZ Motors,,,,
BR12006,DLR0052,Vol-M259,2533330,1,,,,Vauxhall Motors,,,,
BR12066,DLR0053,Vol-M260,28693191,3,,,,Venturi Motors,,,,
BR12126,DLR0054,Nis-M261,12812390,2,,,,Volkswagen Motors,,,,
BR12186,DLR0055,Nis-M262,23656572,3,,,,Volkswagen do Brasil Motors,,,,
BR12246,DLR0056,Nis-M263,3679016,1,,,,Volkswagen South Africa Motors,,,,
BR12306,DLR0057,Nis-M264,18662240,2,,,,Volvo Motors,,,,
BR12366,DLR0058,Nis-M265,11539143,3,,,,Westfield Motors,,,,
BR12426,DLR0059,Nis-M266,6686346,2,,,,Wiesmann Motors,,,,
BR12486,DLR0060,Nis-M267,7781997,3,,,,Zastava Motors,,,,
BR12546,DLR0061,Nis-M268,12162555,3,,,,ZAZ Motors,,,,
BR12606,DLR0062,Nis-M269,6506846,1,,,,ZIL Motors,,,,
BR12666,DLR0063,Nis-M270,18681285,3,,,,Audi Motors,,,,
BR12726,DLR0065,Sko-M272,14758116,2,,,,DKW Motors,,,,
BR12786,DLR0066,Sko-M273,1490532,1,,,,Horch Motors,,,,
BR12846,DLR0067,Sko-M274,24876672,3,,,,Wanderer Motors,,,,
BR12906,DLR0069,Mit-M276,14179306,2,,,,Maybach  Motors,,,,
BR12966,DLR0071,BMW-M1,19362792,3,,,,Izh  Motors,,,,
BR13026,DLR0072,BMW-M2,28256700,3,,,,Lagonda  Motors,,,,
BR13086,DLR0073,BMW-M3,7398601,1,,,,MG  Motors,,,,
BR13146,DLR0074,BMW-M4,531557,1,,,,Morris  Motors,,,,
BR13206,DLR0075,BMW-M5,311498,2,,,,Austin  Motors,,,,
BR13266,DLR0076,Mer-M6,2969225,1,,,,Riley  Motors,,,,
BR13326,DLR0077,Mer-M7,14529736,2,,,,Wolseley  Motors,,,,
BR13386,DLR0078,Mer-M8,6100968,2,,,,Standard  Motors,,,,
BR13446,DLR0079,Dod-M9,9030055,1,,,,Talbot  Motors,,,,
BR13506,DLR0080,Jee-M10,10096794,3,,,,Das Motors,,,,
BR13566,DLR0081,Jee-M11,25524021,3,,,,Ramani Motors,,,,
BR13626,DLR0085,Ram-M15,5790416,2,,,,Deccan Motors,,,,
BR13686,DLR0086,For-M16,5674660,2,,,,Herald Motors,,,,
BR13746,DLR0088,For-M18,27030327,3,,,,Zion Automobils,,,,
BR13806,DLR0089,For-M19,16436052,2,,,,Atlantic Motor Company,,,,
BR13866,DLR0091,For-M21,4549470,1,,,,2008 NRHP-listed,,,,
BR13926,DLR0092,For-M22,29705004,3,,,,Blankinship Motor Company Building,,,,
BR13986,DLR0094,For-M24,18592218,3,,,,Bohn Motor Company Automobile Dealership,,,,
BR14046,DLR0095,For-M25,4242946,2,,,,Buick Automobile Company Building,,,,
BR14106,DLR0096,For-M26,6105596,2,,,,Cadillac Automobile Company Building,,,,
BR14166,DLR0097,Lin-M27,6337284,2,,,,Casa de cadillac,,,,
BR14226,DLR0098,Lin-M28,20192148,3,,,,Cass Motor Sales,,,,
BR14286,DLR0099,Lin-M29,3396379,1,,,,Claremore Auto Dealership,,,,
BR14346,DLR0103,Cad-M33,18247482,3,,,,Clemens Automobile Company Building,,,,
BR14406,DLR0104,Cad-M34,22956252,3,,,,Colman Automotive Building,,,,
BR14466,DLR0105,Cad-M35,4116309,3,,,,H Street Playhouse,,,,
BR14526,DLR0107,Cad-M37,3108616,1,,,,Howard Motor Company Building,,,,
BR14586,DLR0108,Cad-M38,11379294,2,,,,Hupmobile Building,,,,
BR14646,DLR0109,Cad-M39,26969532,3,,,,Jennings Ford Automobile Dealership,,,,
BR14706,DLR0110,Che-M40,6158643,1,,,,Jones Motor Company,,,,
BR14766,DLR0112,Che-M42,28080780,3,,,,Kindel Building,,,,
BR0007,DLR0113,Che-M43,29476512,3,,,,AC Cars Motors,,,,
BR0017,DLR0114,Che-M44,6723250,1,,,,Acura Motors,,,,
BR0027,DLR0116,Che-M46,25901943,3,,,,Aixam-Mega (including Arola) Motors,,,,
BR0037,DLR0119,Che-M49,21885834,3,,,,Alfa Romeo Motors,,,,
BR0047,DLR0120,Che-M50,15086781,3,,,,Alpine Motors,,,,
BR0057,DLR0121,Che-M51,15082984,2,,,,Alvis Motors,,,,
BR0067,DLR0123,GMC-M53,2964017,1,,,,"AMC, Eagle Motors",,,,
BR0077,DLR0124,GMC-M54,25546332,3,,,,Anadol Motors,,,,
BR0087,DLR0125,GMC-M55,9626946,1,,,,Ariel Motors,,,,
BR0097,DLR0126,GMC-M56,9127452,3,,,,ARO Motors,,,,
BR0107,DLR0127,GMC-M57,9689140,1,,,,Artega Motors,,,,
BR0117,DLR0129,Acu-M59,9612233,1,,,,Asia Motors Motors,,,,
BR0127,DLR0130,Acu-M60,27840693,3,,,,Aston Martin Motors,,,,
BR0137,DLR0131,Acu-M61,7440984,1,,,,Audi Motors,,,,
BR0147,DLR0132,Acu-M62,6718044,3,,,,Autobianchi Motors,,,,
BR0157,DLR0134,Hon-M64,5905112,2,,,,Auto-Union Motors,,,,
BR0167,DLR0135,Hon-M65,16914626,2,,,,Auverland Motors,,,,
BR0177,DLR0137,Hon-M67,4836812,2,,,,Bentley Motors,,,,
BR0187,DLR0138,Hon-M68,27140604,3,,,,Bitter Motors,,,,
BR0197,DLR0140,Hon-M70,5047944,2,,,,BMW Motors,,,,
BR0207,DLR0141,Hon-M71,23298537,3,,,,Bond Motors,,,,
BR0217,DLR0142,Hyu-M72,7857724,1,,,,Borgward (including Goliath and Lloyd) Motors,,,,
BR0227,DLR0143,Hyu-M73,7206187,1,,,,Bristol Motors,,,,
BR0237,DLR0144,Hyu-M74,10504860,2,,,,British Leyland Motors,,,,
BR0247,DLR0145,Hyu-M75,8312583,1,,,,Austin-Healey Motors,,,,
BR0257,DLR0147,Kia-M77,29480649,3,,,,"Austin, Rover Motors",,,,
BR0267,DLR0148,Kia-M78,11579523,3,,,,Bugatti Motors,,,,
BR0277,DLR0149,Inf-M79,16232652,3,,,,Buick Motors,,,,
BR0287,DLR0150,Nis-M80,2767600,2,,,,Bytom Motors,,,,
BR0297,DLR0151,Nis-M81,16232316,3,,,,Cadillac Motors,,,,
BR0307,DLR0153,Nis-M83,24961737,3,,,,Caterham Motors,,,,
BR0317,DLR0154,Nis-M84,2658567,1,,,,Checker Motors,,,,
BR0327,DLR0155,Nis-M85,4768559,1,,,,Chevrolet Motors,,,,
BR0337,DLR0158,Nis-M88,17412786,3,,,,Chevrolet India Motors,,,,
BR0347,DLR0159,Nis-M89,8061612,1,,,,Chrysler Motors,,,,
BR0357,DLR0161,Riv-M91,8815047,1,,,,Chrysler Europe Motors,,,,
BR0367,DLR0163,Sub-M93,14908658,2,,,,Citroën Motors,,,,
BR0377,DLR0164,Sub-M94,17420608,2,,,,Cizeta-Moroder Motors,,,,
BR0387,DLR0165,Sub-M95,12364917,3,,,,Dacia Motors,,,,
BR0397,DLR0167,Tes-M97,2973343,1,,,,"Daewoo, Saehan, Chevrolet Korea Motors",,,,
BR0407,DLR0169,Lex-M99,1071975,1,,,,DAF Motors,,,,
BR0417,DLR0170,Toy-M100,29452029,3,,,,Daihatsu Motors,,,,
BR0427,DLR0172,Toy-M102,27125628,3,,,,Daimler Motors,,,,
BR0437,DLR0174,Toy-M104,618530,1,,,,Datsun Motors,,,,
BR0447,DLR0177,Toy-M107,23819997,3,,,,Delahaye Motors,,,,
BR0457,DLR0178,Vol-M108,20266479,3,,,,DeLorean Motors,,,,
BR0467,DLR0179,Vol-M109,5850798,2,,,,DeSoto Motors,,,,
BR0477,DLR0181,Agr-M111,17216700,2,,,,De Tomaso Motors,,,,
BR0487,DLR0183,Agr-M113,13809580,2,,,,Dodge Motors,,,,
BR0497,DLR0184,Che-M114,1234241,1,,,,Donkervoort Motors,,,,
BR0507,DLR0186,Cit-M116,12179226,2,,,,Edsel Motors,,,,
BR0517,DLR0189,For-M119,24029529,3,,,,e.GO Mobile Motors,,,,
BR0527,DLR0190,Hon-M120,16041212,2,,,,Eicher Polaris Motors,,,,
BR0537,DLR0191,Mer-M121,4320316,1,,,,Elva Motors,,,,
BR0547,DLR0192,Mer-M122,4298133,3,,,,Facel Vega Motors,,,,
BR0557,DLR0193,Mer-M123,4194435,1,,,,Ferrari Motors,,,,
BR0567,DLR0195,Peu-M125,6156402,1,,,,Fiat Motors,,,,
BR0577,DLR0196,Peu-M126,12845820,2,,,,Fiat do Brasil Motors,,,,
BR0587,DLR0197,Ren-M127,8037818,2,,,,Fiat India Motors,,,,
BR0597,DLR0198,Ren-M128,12977602,2,,,,"Fisker, Karma Motors",,,,
BR0607,DLR0199,Ren-M129,3687822,2,,,,Ford America Motors,,,,
BR0617,DLR0200,Ren-M130,26759202,3,,,,Ford Australia Motors,,,,
BR0627,DLR0201,Ren-M131,19316154,2,,,,Ford do Brasil Motors,,,,
BR0637,DLR0202,Ren-M132,22871226,3,,,,Ford Europe Motors,,,,
BR0647,DLR0203,Toy-M133,8544438,2,,,,Ford India Motors,,,,
BR0657,DLR0204,Toy-M134,8836730,1,,,,Freightliner Motors,,,,
BR0667,DLR0205,Vol-M135,5550443,1,,,,FSO Motors,,,,
BR0677,DLR0206,Vol-M136,6871871,1,,,,GAZ Motors,,,,
BR0687,DLR0207,Mar-M137,6364987,1,,,,Geo Motors,,,,
BR0697,DLR0209,Mar-M139,5745982,2,,,,Gilbern Motors,,,,
BR0707,DLR0210,Mar-M140,26993892,3,,,,Ginetta Motors,,,,
BR0717,DLR0211,Mar-M141,11622186,2,,,,Glas Motors,,,,
BR0727,DLR0212,Mar-M142,7574786,1,,,,GMC Motors,,,,
BR0737,DLR0213,Mar-M143,6375040,1,,,,GTA Spano Motors,,,,
BR0747,DLR0215,Mar-M145,14598236,2,,,,Gumpert Motors,,,,
BR0757,DLR0217,Mar-M147,5741370,3,,,,Healey Motors,,,,
BR0767,DLR0220,Mar-M150,4716180,1,,,,Heinkel Motors,,,,
BR0777,DLR0222,Mar-M152,394149,1,,,,Hennessey Motors,,,,
BR0787,DLR0223,Hyu-M153,4377730,2,,,,Hillman Motors,,,,
BR0797,DLR0225,Hyu-M155,1863259,1,,,,Hindustan Motors,,,,
BR0807,DLR0226,Hyu-M156,1397563,1,,,,Holden Motors,,,,
BR0817,DLR0227,Hyu-M157,25054869,3,,,,Honda Motors,,,,
BR0827,DLR0228,Hyu-M158,3475515,1,,,,Honda India Motors,,,,
BR0837,DLR0229,Hyu-M159,21112329,3,,,,Hudson Motors,,,,
BR0847,DLR0230,Hyu-M160,27943230,3,,,,Humber Motors,,,,
BR0857,DLR0231,Hyu-M161,9632295,3,,,,Hummer Motors,,,,
BR0867,DLR0232,Hyu-M162,7324987,1,,,,Hyundai Motors,,,,
BR0877,DLR0233,Hyu-M163,2398611,1,,,,"IFA (including Trabant, Wartburg, Barkas) Motors",,,,
BR0887,DLR0235,Mah-M165,4152994,2,,,,Infiniti Motors,,,,
BR0897,DLR0236,Mah-M166,2474385,3,,,,Innocenti Motors,,,,
BR0907,DLR0237,Mah-M167,9875101,1,,,,Invicta Motors,,,,
BR0917,DLR0241,Mah-M171,4342526,1,,,,Isdera Motors,,,,
BR0927,DLR0242,Mah-M172,5303990,2,,,,Iso Motors,,,,
BR0937,DLR0244,Mah-M174,11406252,2,,,,Isotta Fraschini Motors,,,,
BR0947,DLR0245,Mah-M175,5326101,3,,,,Isuzu Motors,,,,
BR0957,DLR0247,Mah-M177,5623406,1,,,,Iveco Motors,,,,
BR0967,DLR0249,Tat-M179,3424744,1,,,,Jaguar Motors,,,,
BR0977,DLR0252,Tat-M182,15669614,2,,,,Jeep Motors,,,,
BR0987,DLR0253,Tat-M183,10229682,3,,,,Jensen Motors,,,,
BR0997,DLR0255,Tat-M185,2777340,2,,,,JPX Motors,,,,
BR1007,DLR0256,Tat-M186,11547286,2,,,,Kia Motors,,,,
BR1017,DLR0257,Tat-M187,7373736,1,,,,Koenigsegg Motors,,,,
BR1027,DLR0259,Tat-M189,12844128,2,,,,KTM Motors,,,,
BR1037,DLR0260,Tat-M190,3937331,1,,,,Lada Motors,,,,
BR1047,DLR0262,Tat-M192,5823668,2,,,,Lamborghini Motors,,,,
BR1057,DLR0263,Tat-M193,24960051,3,,,,Lancia Motors,,,,
BR1067,DLR0264,Tat-M194,19922738,2,,,,Land Rover Motors,,,,
BR1077,DLR0265,Toy-M195,6597000,1,,,,Lexus Motors,,,,
BR1087,DLR0266,Toy-M196,1526846,1,,,,Ligier Motors,,,,
BR1097,DLR0002,Toy-M199,2083892,2,,,,Lincoln Motors,,,,
BR1107,DLR0003,Toy-M200,575341,1,,,,Lotus Motors,,,,
BR1117,DLR0004,Toy-M201,6343528,1,,,,LTI Motors,,,,
BR1127,DLR0005,Toy-M202,2616456,1,,,,LuAZ Motors,,,,
BR1137,DLR0006,Toy-M203,14117661,3,,,,Lynx Motors,,,,
BR1147,DLR0007,Toy-M204,9083644,2,,,,Mahindra Motors,,,,
BR1157,DLR0008,Toy-M205,4004193,3,,,,Marcos Motors,,,,
BR1167,DLR0009,Toy-M206,1200616,1,,,,Marlin Motors,,,,
BR1177,DLR0010,Ren-M207,5653611,1,,,,Maruti Motors,,,,
BR1187,DLR0011,Ren-M208,1922186,1,,,,Maserati Motors,,,,
BR1197,DLR0012,Ren-M209,13290276,3,,,,Mastretta Motors,,,,
